Tenure;WarehouseToHome;NumberOfDeviceRegistered;PreferedOrderCat;SatisfactionScore;MaritalStatus;NumberOfAddress;Complain;DaySinceLastOrder;CashbackAmount;Churn
1.0;11.0;5;Phone;4;Married;3;0;1.0;146.27.00;0
8.0;11.0;4;Laptop & Accessory;3;Single;2;0;8.0;170.68;0
8.0;15.0;4;Fashion;3;Divorced;2;1;15.0;20.685.000.000.000.000;0
18.0;11.0;3;Grocery;1;Married;1;1;10.0;23.495.999.999.999.900;0
0.0;6.0;3;Laptop & Accessory;4;Married;2;0;4.0;163.97;0
20.0;11.0;3;Mobile;3;Single;5;0;0.0;12.478.999.999.999.900;1
23.0;11.0;5;Others;3;Married;3;1;10.0;320.02.00;0
6.0;7.0;5;Phone;4;Divorced;8;0;3.0;148.32.00;0
13.0;11.0;3;Laptop & Accessory;2;Divorced;9;1;7.0;127.41.00;0
8.0;7.0;3;Phone;1;Single;2;0;0.0;11.611.000.000.000.000;0
23.0;15.0;4;Fashion;4;Married;6;0;8.0;199.03.00;0
8.0;20.0;3;Laptop & Accessory;5;Married;3;0;4.0;169.05.00;0
19.0;14.0;2;Laptop & Accessory;3;Married;6;0;3.0;189.34.00;0
1.0;16.0;5;Phone;5;Single;2;1;3.0;148.21.00;1
23.0;8.0;4;Grocery;3;Single;6;0;1.0;278.79;0
0.0;8.0;3;Phone;1;Divorced;7;1;2.0;137.22.00;1
2.0;17.0;4;Laptop & Accessory;3;Single;5;0;8.0;161.06.00;0
7.0;8.0;3;Laptop & Accessory;3;Single;3;0;2.0;140.33.00;0
4.0;19.0;4;Laptop & Accessory;3;Single;2;0;5.0;190.77;0
15.0;8.0;3;Laptop & Accessory;2;Divorced;2;0;2.0;140.89;0
17.0;9.0;3;Others;1;Married;5;1;1.0;295.13.00;0
9.0;16.0;3;Fashion;5;Married;8;1;7.0;183.21.00;0
2.0;11.0;1;Fashion;5;Married;2;0;8.0;199.08.00;0
1.0;16.0;4;Phone;3;Married;3;0;3.0;152.42.00;1
8.0;11.0;5;Others;1;Married;3;0;14.0;320.86;0
19.0;9.0;4;Laptop & Accessory;4;Divorced;2;0;8.0;173.05.00;0
12.0;9.0;4;Laptop & Accessory;5;Married;5;0;8.0;193.93;0
1.0;11.0;5;Phone;5;Married;3;0;8.0;165.66;0
13.0;15.0;4;Laptop & Accessory;2;Divorced;10;0;2.0;148.76;0
1.0;11.0;3;Laptop & Accessory;5;Divorced;8;1;0.0;166.73;1
8.0;8.0;3;Fashion;4;Divorced;4;0;3.0;209.76;0
12.0;14.0;3;Phone;3;Divorced;2;0;7.0;137.55.00;0
8.0;8.0;3;Fashion;3;Married;10;0;3.0;235.49.00;0
9.0;15.0;3;Fashion;1;Married;5;0;3.0;200.96;1
8.0;6.0;3;Mobile;5;Single;3;0;2.0;12.080.000.000.000.000;0
0.0;14.0;3;Mobile;1;Single;2;0;4.0;134.45.00;0
23.0;7.0;4;Phone;5;Divorced;4;0;3.0;160.08.00;0
0.0;6.0;4;Phone;5;Divorced;2;0;3.0;139.55.00;0
7.0;8.0;3;Laptop & Accessory;2;Single;2;0;11.0;166.87;0
9.0;11.0;4;Mobile;5;Married;10;1;0.0;134.19.00;0
8.0;22.0;4;Fashion;1;Married;3;0;6.0;204.78;1
6.0;15.0;2;Laptop & Accessory;3;Married;7;0;4.0;176.75;0
7.0;15.0;3;Fashion;2;Married;1;0;6.0;185.00.00;0
9.0;12.0;3;Mobile;1;Married;1;0;11.0;132.01.00;0
1.0;10.0;4;Laptop & Accessory;3;Divorced;2;1;3.0;166.71;1
3.0;11.0;4;Laptop & Accessory;3;Married;2;0;2.0;161.18.00;0
12.0;18.0;3;Laptop & Accessory;4;Married;5;0;0.0;152.95;0
15.0;11.0;4;Mobile;5;Married;1;1;8.0;125.93;0
1.0;11.0;5;Laptop & Accessory;2;Single;3;1;4.0;169.87;0
23.0;14.0;5;Fashion;3;Single;10;0;1.0;23.464.999.999.999.900;0
9.0;11.0;4;Laptop & Accessory;3;Married;3;1;3.0;181.89;0
1.0;17.0;5;Phone;5;Single;3;0;1.0;139.16.00;1
15.0;11.0;5;Laptop & Accessory;2;Single;5;0;0.0;142.72;0
8.0;6.0;3;Fashion;3;Single;2;0;8.0;187.89;0
10.0;23.0;5;Laptop & Accessory;5;Married;6;0;3.0;181.47.00;0
10.0;11.0;3;Mobile;2;Divorced;6;0;0.0;129.73;0
3.0;10.0;4;Laptop & Accessory;3;Divorced;6;1;1.0;177.38.00;1
8.0;23.0;4;Mobile;4;Married;2;0;0.0;12.127.000.000.000.000;0
8.0;6.0;4;Laptop & Accessory;3;Single;8;0;3.0;154.73;0
8.0;22.0;4;Grocery;5;Married;9;0;10.0;295.07.00;0
1.0;9.0;2;Phone;5;Single;9;0;2.0;159.24.00;0
1.0;10.0;4;Phone;1;Married;3;0;1.0;142.06.00;0
19.0;11.0;4;Laptop & Accessory;4;Married;3;0;9.0;169.47.00;0
8.0;11.0;1;Mobile;4;Married;2;0;13.0;120.28.00;0
1.0;10.0;5;Fashion;2;Divorced;3;1;3.0;228.25.00;1
21.0;8.0;2;Laptop & Accessory;4;Divorced;4;0;2.0;181.02.00;0
17.0;11.0;1;Grocery;2;Divorced;4;1;11.0;233.02.00;0
2.0;7.0;4;Phone;5;Married;3;0;3.0;160.91;0
2.0;8.0;3;Mobile;4;Divorced;1;0;2.0;131.08.00;0
3.0;6.0;3;Phone;4;Divorced;1;1;7.0;135.79;0
9.0;17.0;4;Phone;2;Married;3;0;3.0;164.17.00;0
8.0;16.0;3;Grocery;3;Single;1;0;8.0;23.872.000.000.000.000;0
1.0;7.0;5;Phone;3;Married;3;1;1.0;154.33.00;0
19.0;6.0;3;Others;2;Married;10;0;2.0;296.27.00;0
2.0;9.0;4;Laptop & Accessory;4;Married;6;0;5.0;173.55.00;1
14.0;11.0;3;Fashion;3;Single;4;1;2.0;170.82;0
1.0;8.0;4;Phone;4;Single;3;1;3.0;148.02.00;1
1.0;7.0;4;Phone;2;Divorced;4;1;1.0;147.93;1
2.0;9.0;5;Phone;4;Married;2;0;5.0;157.01.00;0
3.0;12.0;4;Laptop & Accessory;1;Married;1;0;7.0;146.27.00;0
12.0;16.0;4;Phone;1;Married;4;0;4.0;172.71;0
11.0;11.0;4;Phone;4;Married;6;0;1.0;155.22.00;0
8.0;6.0;5;Laptop & Accessory;3;Married;3;1;2.0;156.06.00;0
6.0;15.0;2;Laptop & Accessory;3;Divorced;7;0;4.0;176.75;0
1.0;9.0;4;Phone;4;Married;3;0;3.0;147.26.00;0
14.0;11.0;1;Laptop & Accessory;4;Single;4;0;2.0;168.07.00;0
2.0;11.0;6;Laptop & Accessory;4;Married;3;0;8.0;190.49.00;0
4.0;10.0;3;Laptop & Accessory;4;Single;2;0;7.0;193.55.00;1
3.0;9.0;4;Grocery;1;Married;9;0;6.0;246.69;1
11.0;23.0;4;Fashion;3;Married;1;0;9.0;188.23.00;0
11.0;7.0;3;Laptop & Accessory;1;Married;8;0;9.0;147.35.00;0
10.0;16.0;2;Phone;2;Single;4;0;0.0;146.08.00;0
11.0;6.0;3;Laptop & Accessory;4;Married;1;0;8.0;144.04.00;0
1.0;11.0;4;Laptop & Accessory;1;Single;3;1;8.0;183.13.00;1
14.0;11.0;4;Laptop & Accessory;5;Divorced;3;0;6.0;208.96;0
8.0;6.0;3;Mobile;1;Single;2;0;7.0;121.15.00;0
8.0;10.0;5;Fashion;3;Divorced;4;1;5.0;204.69;0
8.0;16.0;4;Laptop & Accessory;3;Married;5;0;4.0;153.97;0
1.0;20.0;4;Laptop & Accessory;4;Single;7;0;1.0;182.65;1
1.0;7.0;5;Phone;4;Single;3;1;3.0;145.07.00;0
5.0;13.0;3;Laptop & Accessory;2;Divorced;5;0;3.0;192.04.00;0
1.0;11.0;5;Laptop & Accessory;4;Single;2;1;11.0;170.99;1
18.0;10.0;3;Laptop & Accessory;4;Divorced;2;0;8.0;144.47.00;0
1.0;11.0;4;Phone;1;Single;11;1;1.0;147.85;1
1.0;11.0;4;Phone;4;Single;10;0;3.0;160.97;0
9.0;11.0;4;Laptop & Accessory;2;Divorced;3;1;8.0;165.14.00;0
18.0;8.0;4;Phone;1;Married;6;1;3.0;156.95;0
11.0;6.0;1;Laptop & Accessory;1;Single;1;0;8.0;176.25.00;0
8.0;15.0;3;Laptop & Accessory;3;Married;4;0;3.0;128.97;0
4.0;7.0;6;Phone;3;Divorced;5;0;3.0;163.33.00;0
8.0;20.0;4;Fashion;3;Married;3;0;3.0;211.28.00;0
1.0;18.0;4;Phone;5;Married;2;0;5.0;145.99;0
12.0;10.0;4;Laptop & Accessory;2;Single;10;1;1.0;193.61;0
17.0;11.0;4;Fashion;5;Married;10;0;2.0;233.02.00;0
5.0;9.0;5;Laptop & Accessory;5;Married;5;0;1.0;189.01.00;0
1.0;12.0;4;Phone;1;Single;2;1;3.0;148.79;0
8.0;11.0;5;Grocery;3;Divorced;2;0;8.0;295.46.00;0
20.0;8.0;3;Grocery;1;Married;2;1;0.0;267.52.00;0
2.0;6.0;1;Laptop & Accessory;3;Single;9;1;2.0;162.94;0
4.0;11.0;3;Mobile;4;Single;2;1;2.0;131.04.00;1
21.0;9.0;5;Phone;1;Single;3;1;3.0;157.94;0
5.0;7.0;3;Laptop & Accessory;5;Married;5;0;2.0;140.87;0
12.0;7.0;4;Laptop & Accessory;1;Married;9;0;10.0;172.35.00;0
8.0;11.0;3;Fashion;5;Single;8;0;9.0;176.37.00;0
14.0;9.0;2;Laptop & Accessory;4;Divorced;3;0;8.0;167.44.00;0
9.0;7.0;4;Laptop & Accessory;3;Divorced;11;0;10.0;172.17.00;0
5.0;9.0;4;Phone;3;Married;3;0;4.0;159.77;0
8.0;11.0;3;Fashion;1;Single;7;0;4.0;205.12.00;0
9.0;14.0;4;Phone;3;Divorced;3;0;1.0;149.04.00;0
3.0;8.0;4;Phone;5;Single;1;0;7.0;149.68;0
8.0;15.0;4;Mobile;4;Married;5;1;0.0;133.46.00;0
14.0;11.0;4;Grocery;4;Married;1;0;10.0;235.07.00;0
8.0;11.0;5;Grocery;1;Married;5;0;1.0;263.26.00;0
8.0;8.0;1;Mobile;1;Married;2;0;7.0;12.011.000.000.000.000;0
18.0;11.0;4;Laptop & Accessory;4;Single;11;0;4.0;184.33.00;0
0.0;17.0;3;Laptop & Accessory;5;Married;2;1;3.0;147.41.00;0
10.0;6.0;4;Phone;5;Divorced;3;0;2.0;139.02.00;0
9.0;7.0;2;Phone;3;Single;5;0;3.0;150.06.00;0
15.0;11.0;3;Fashion;5;Married;2;1;8.0;174.06.00;0
8.0;6.0;3;Fashion;3;Married;8;0;4.0;205.02.00;0
9.0;14.0;3;Fashion;3;Married;2;0;8.0;200.96;0
6.0;15.0;2;Laptop & Accessory;1;Married;3;0;9.0;187.09.00;0
12.0;6.0;3;Others;3;Married;2;1;6.0;291.97;0
8.0;15.0;4;Grocery;2;Divorced;7;0;3.0;243.36.00;0
13.0;14.0;3;Laptop & Accessory;3;Married;4;1;3.0;167.96;1
8.0;21.0;3;Mobile;3;Married;2;0;2.0;122.07.00;0
7.0;17.0;4;Laptop & Accessory;4;Divorced;5;0;8.0;144.09.00;0
1.0;9.0;4;Phone;3;Married;8;1;3.0;164.77;0
23.0;6.0;3;Laptop & Accessory;3;Divorced;1;0;13.0;163.47.00;0
8.0;6.0;4;Laptop & Accessory;3;Single;9;0;1.0;162.08.00;0
10.0;11.0;3;Fashion;4;Married;2;1;3.0;218.49.00;1
19.0;8.0;3;Grocery;5;Married;9;0;9.0;270.48.00;0
3.0;11.0;3;Laptop & Accessory;1;Married;8;0;7.0;153.04.00;0
0.0;11.0;4;Mobile;3;Single;2;0;2.0;126.25.00;1
8.0;6.0;3;Mobile;2;Divorced;3;1;0.0;122.93;1
8.0;7.0;4;Phone;3;Married;2;0;0.0;115.63;0
8.0;9.0;4;Grocery;4;Married;6;0;15.0;287.91;0
3.0;15.0;3;Laptop & Accessory;3;Single;8;1;7.0;146.95;0
3.0;8.0;5;Grocery;1;Married;5;0;8.0;286.24.00;0
11.0;6.0;3;Fashion;3;Single;5;1;0.0;178.61;0
23.0;8.0;3;Grocery;5;Divorced;3;0;2.0;278.56.00;0
3.0;11.0;3;Laptop & Accessory;5;Married;1;0;2.0;199.57.00;0
21.0;9.0;4;Laptop & Accessory;1;Married;7;0;5.0;175.07.00;0
3.0;14.0;4;Laptop & Accessory;2;Married;3;1;1.0;191.23.00;0
1.0;9.0;6;Laptop & Accessory;1;Single;5;0;1.0;175.71;0
5.0;11.0;3;Laptop & Accessory;2;Divorced;1;0;2.0;144.65;0
14.0;14.0;5;Fashion;1;Single;3;0;3.0;206.05.00;1
11.0;8.0;3;Mobile;3;Married;7;1;1.0;130.57.00;0
14.0;8.0;4;Grocery;5;Married;4;0;17.0;293.23.00;0
7.0;13.0;4;Laptop & Accessory;1;Married;5;0;8.0;202.25.00;0
10.0;10.0;4;Phone;4;Married;3;0;8.0;161.92;0
4.0;11.0;4;Fashion;4;Married;5;0;3.0;217.05.00;0
0.0;22.0;3;Mobile;4;Divorced;10;0;2.0;128.11.00;0
8.0;8.0;5;Laptop & Accessory;5;Single;2;0;10.0;178.43.00;0
1.0;23.0;6;Phone;5;Married;3;1;1.0;148.07.00;1
22.0;14.0;3;Fashion;4;Married;5;0;7.0;174.03.00;0
1.0;16.0;4;Laptop & Accessory;5;Married;6;0;8.0;178.46.00;1
20.0;7.0;2;Grocery;5;Single;3;0;13.0;300.67;0
18.0;8.0;3;Laptop & Accessory;4;Married;1;0;7.0;148.05.00;0
8.0;11.0;1;Fashion;1;Married;4;1;4.0;194.39.00;0
2.0;11.0;3;Mobile;2;Single;2;0;5.0;123.04.00;0
6.0;10.0;4;Fashion;1;Single;5;0;8.0;23.658.999.999.999.900;0
8.0;11.0;3;Mobile;1;Married;5;0;3.0;121.32.00;0
13.0;14.0;3;Laptop & Accessory;3;Divorced;4;1;3.0;167.96;1
10.0;6.0;3;Fashion;2;Married;3;1;2.0;23.602.999.999.999.900;0
18.0;7.0;3;Fashion;4;Married;2;0;7.0;174.41.00;0
8.0;20.0;2;Others;4;Single;9;0;15.0;287.22.00;0
18.0;17.0;4;Laptop & Accessory;1;Married;4;1;4.0;189.65;0
4.0;10.0;4;Phone;2;Divorced;6;0;5.0;145.97;0
8.0;9.0;4;Grocery;5;Divorced;4;0;3.0;303.56.00;0
1.0;16.0;4;Laptop & Accessory;5;Single;5;1;4.0;207.24.00;1
15.0;10.0;3;Others;1;Married;2;0;15.0;292.32.00;0
10.0;17.0;4;Fashion;3;Divorced;5;0;8.0;195.94;0
17.0;22.0;5;Laptop & Accessory;1;Married;5;0;3.0;193.04.00;0
10.0;10.0;4;Phone;4;Divorced;3;0;8.0;161.92;0
2.0;11.0;3;Mobile;1;Married;5;0;7.0;12.513.999.999.999.900;0
13.0;11.0;5;Laptop & Accessory;2;Divorced;5;1;5.0;186.02.00;0
20.0;10.0;3;Laptop & Accessory;3;Single;4;0;0.0;129.76;0
9.0;11.0;6;Phone;3;Married;2;0;4.0;152.05.00;0
4.0;9.0;3;Fashion;3;Married;10;0;2.0;236.75;0
8.0;14.0;1;Mobile;4;Single;10;0;2.0;121.09.00;0
22.0;9.0;4;Laptop & Accessory;2;Divorced;4;0;8.0;165.51.00;0
23.0;11.0;4;Laptop & Accessory;5;Married;3;0;12.0;190.67;0
5.0;13.0;4;Laptop & Accessory;3;Divorced;2;0;8.0;154.84;0
5.0;14.0;5;Fashion;3;Married;3;0;3.0;214.43.00;0
1.0;11.0;5;Phone;2;Divorced;2;0;5.0;156.62;0
2.0;17.0;4;Phone;4;Divorced;3;0;1.0;135.52.00;0
0.0;17.0;1;Laptop & Accessory;3;Married;1;0;3.0;140.11.00;0
1.0;12.0;2;Laptop & Accessory;5;Married;3;0;6.0;165.00.00;0
17.0;9.0;4;Laptop & Accessory;1;Married;3;0;8.0;181.75;0
0.0;8.0;3;Laptop & Accessory;2;Divorced;1;0;2.0;142.27.00;0
13.0;8.0;4;Laptop & Accessory;3;Divorced;7;0;0.0;134.48.00;0
2.0;11.0;6;Laptop & Accessory;5;Married;2;0;1.0;25.00.00;0
2.0;7.0;4;Phone;1;Married;3;0;4.0;145.44.00;0
8.0;17.0;3;Laptop & Accessory;3;Married;9;0;4.0;131.49.00;0
18.0;13.0;3;Phone;3;Married;5;1;2.0;144.77;0
6.0;16.0;4;Laptop & Accessory;2;Divorced;3;1;6.0;188.22.00;0
7.0;11.0;1;Laptop & Accessory;1;Single;2;0;7.0;153.37.00;0
1.0;9.0;4;Phone;5;Married;3;0;1.0;148.41.00;0
6.0;11.0;5;Phone;4;Single;3;0;2.0;153.37.00;0
11.0;11.0;2;Laptop & Accessory;3;Single;6;1;4.0;188.97;1
19.0;13.0;3;Fashion;3;Married;7;0;7.0;208.45.00;0
8.0;6.0;4;Fashion;4;Single;9;0;3.0;229.45.00;0
12.0;11.0;3;Fashion;5;Single;2;1;8.0;208.08.00;0
11.0;13.0;4;Laptop & Accessory;2;Divorced;6;0;2.0;190.02.00;0
14.0;7.0;4;Grocery;5;Married;4;0;17.0;293.23.00;0
16.0;10.0;2;Laptop & Accessory;1;Married;4;1;4.0;177.31.00;0
0.0;11.0;3;Phone;4;Single;9;0;2.0;135.97;0
21.0;9.0;4;Grocery;3;Married;5;0;7.0;296.69;0
5.0;19.0;4;Phone;2;Divorced;10;1;3.0;164.29.00;0
14.0;15.0;5;Fashion;4;Married;4;0;9.0;262.57.00;0
15.0;11.0;3;Laptop & Accessory;3;Married;3;0;2.0;145.56.00;0
8.0;11.0;4;Grocery;3;Divorced;4;0;18.0;288.07.00;0
20.0;11.0;5;Others;4;Married;4;0;9.0;312.89;0
6.0;13.0;3;Laptop & Accessory;5;Married;1;0;3.0;143.73;0
8.0;7.0;3;Others;5;Married;4;1;5.0;297.01.00;0
8.0;11.0;5;Laptop & Accessory;3;Married;3;0;8.0;192.12.00;0
6.0;13.0;3;Laptop & Accessory;5;Divorced;1;0;3.0;143.73;0
11.0;16.0;6;Grocery;3;Married;9;0;11.0;254.36.00;1
8.0;11.0;3;Phone;5;Married;4;1;2.0;140.14.00;0
2.0;8.0;4;Phone;5;Married;3;0;3.0;160.91;0
8.0;13.0;4;Laptop & Accessory;3;Single;3;0;11.0;173.09.00;0
7.0;21.0;3;Fashion;1;Married;2;0;5.0;179.78;1
22.0;11.0;3;Laptop & Accessory;1;Married;2;1;7.0;168.04.00;0
23.0;11.0;3;Mobile;2;Divorced;5;0;0.0;12.380.000.000.000.000;0
0.0;15.0;1;Phone;3;Married;2;0;4.0;144.01.00;0
1.0;23.0;6;Phone;5;Single;3;1;8.0;164.19.00;1
8.0;6.0;1;Grocery;2;Married;3;0;0.0;247.32.00;0
7.0;15.0;5;Phone;2;Single;2;0;3.0;148.42.00;0
0.0;10.0;4;Laptop & Accessory;1;Single;2;1;4.0;158.28.00;1
1.0;7.0;4;Phone;2;Single;3;1;9.0;151.86;1
1.0;22.0;5;Phone;5;Married;2;0;4.0;172.74;0
7.0;14.0;4;Fashion;3;Divorced;2;0;8.0;24.191.000.000.000.000;0
12.0;17.0;4;Laptop & Accessory;2;Single;3;1;4.0;181.66;0
11.0;11.0;3;Laptop & Accessory;2;Divorced;4;0;7.0;162.61;0
16.0;11.0;4;Fashion;5;Married;3;1;9.0;199.06.00;0
6.0;22.0;4;Laptop & Accessory;1;Married;7;0;3.0;191.67;0
8.0;8.0;4;Others;5;Married;9;0;0.0;290.38.00;0
9.0;7.0;5;Fashion;5;Married;3;1;7.0;202.52.00;0
2.0;11.0;4;Mobile;1;Married;7;0;3.0;125.32.00;0
18.0;7.0;4;Laptop & Accessory;5;Married;7;1;4.0;179.54.00;0
0.0;15.0;3;Mobile;5;Single;2;0;2.0;127.28.00;0
18.0;11.0;4;Laptop & Accessory;1;Married;1;0;8.0;159.06.00;0
2.0;11.0;3;Laptop & Accessory;1;Married;5;0;2.0;142.62;0
8.0;7.0;4;Fashion;1;Married;5;0;3.0;227.39.00;0
8.0;8.0;3;Laptop & Accessory;1;Married;3;0;7.0;157.62;0
8.0;7.0;5;Grocery;3;Married;6;1;3.0;25.464.999.999.999.900;0
8.0;7.0;4;Grocery;2;Married;11;0;4.0;298.99;0
6.0;11.0;4;Laptop & Accessory;1;Married;3;0;8.0;178.09.00;0
8.0;13.0;4;Laptop & Accessory;2;Single;4;0;3.0;149.05.00;0
1.0;11.0;4;Phone;1;Married;3;0;3.0;154.04.00;0
5.0;7.0;6;Laptop & Accessory;3;Married;2;0;5.0;168.45.00;0
15.0;11.0;4;Laptop & Accessory;1;Married;5;1;4.0;179.67;0
1.0;7.0;6;Phone;3;Single;3;0;1.0;138.59.00;1
8.0;11.0;2;Phone;3;Divorced;2;0;1.0;150.85;0
7.0;11.0;2;Laptop & Accessory;2;Single;2;0;7.0;153.37.00;0
14.0;7.0;4;Laptop & Accessory;3;Married;9;0;2.0;192.28.00;1
1.0;11.0;5;Phone;4;Married;3;1;1.0;149.13.00;1
15.0;8.0;1;Laptop & Accessory;5;Divorced;8;0;3.0;162.72;0
11.0;11.0;4;Laptop & Accessory;3;Married;5;1;8.0;169.49.00;0
9.0;6.0;3;Laptop & Accessory;4;Married;1;0;5.0;152.28.00;0
8.0;11.0;4;Mobile;4;Single;5;1;2.0;123.13.00;1
23.0;15.0;5;Grocery;4;Divorced;8;0;4.0;256.02.00;0
0.0;8.0;4;Laptop & Accessory;4;Single;8;1;2.0;199.07.00;1
1.0;13.0;4;Phone;5;Married;6;1;3.0;145.73;1
12.0;9.0;5;Laptop & Accessory;1;Married;5;0;6.0;177.49.00;0
1.0;11.0;4;Laptop & Accessory;3;Divorced;3;1;4.0;166.62;0
7.0;6.0;4;Fashion;5;Divorced;10;0;6.0;204.82;1
0.0;11.0;3;Laptop & Accessory;4;Divorced;2;0;4.0;162.72;0
2.0;11.0;3;Laptop & Accessory;3;Divorced;5;0;1.0;143.35.00;0
7.0;15.0;3;Laptop & Accessory;3;Divorced;2;0;3.0;157.14.00;0
20.0;7.0;3;Fashion;4;Married;1;0;3.0;219.57.00;0
8.0;9.0;4;Mobile;2;Single;1;0;1.0;12.044.999.999.999.900;0
12.0;11.0;4;Grocery;1;Married;1;0;3.0;220.31.00;0
5.0;19.0;4;Laptop & Accessory;1;Married;2;1;6.0;183.55.00;0
9.0;16.0;5;Fashion;3;Married;3;1;16.0;23.185.000.000.000.000;0
9.0;10.0;5;Phone;3;Divorced;3;0;1.0;137.81;0
19.0;8.0;5;Grocery;4;Married;4;1;7.0;268.72;0
8.0;8.0;5;Others;3;Divorced;5;0;11.0;291.87;0
4.0;8.0;4;Phone;4;Married;2;1;8.0;160.79;0
1.0;12.0;4;Phone;1;Single;3;0;3.0;156.17.00;0
8.0;11.0;4;Fashion;3;Divorced;10;0;9.0;232.39.00;0
14.0;18.0;4;Laptop & Accessory;3;Married;3;0;5.0;188.23.00;0
0.0;9.0;3;Laptop & Accessory;3;Single;10;0;0.0;145.77;1
15.0;18.0;3;Laptop & Accessory;1;Married;4;1;0.0;150.87;0
20.0;11.0;3;Fashion;2;Divorced;2;0;6.0;203.12.00;1
11.0;16.0;5;Fashion;3;Married;4;0;11.0;232.06.00;0
0.0;11.0;3;Mobile;2;Single;2;0;2.0;126.01.00;0
14.0;9.0;4;Others;3;Divorced;2;0;13.0;305.41.00;0
19.0;20.0;2;Grocery;3;Single;8;1;9.0;261.95;1
0.0;10.0;3;Phone;2;Divorced;2;1;6.0;136.91;1
0.0;11.0;1;Mobile;2;Divorced;9;0;0.0;125.34.00;0
1.0;7.0;5;Laptop & Accessory;1;Married;8;0;3.0;172.75;0
1.0;8.0;4;Phone;1;Single;3;0;1.0;141.11.00;0
11.0;11.0;4;Fashion;3;Single;1;0;8.0;195.26.00;0
8.0;8.0;4;Phone;4;Married;3;1;4.0;148.42.00;1
8.0;11.0;1;Grocery;3;Divorced;3;1;2.0;23.247.000.000.000.000;0
1.0;17.0;5;Laptop & Accessory;2;Divorced;3;1;5.0;182.69;0
20.0;7.0;4;Others;1;Married;11;0;3.0;321.27.00;0
6.0;19.0;4;Grocery;5;Single;2;1;15.0;262.58.00;1
1.0;11.0;4;Laptop & Accessory;1;Single;3;0;5.0;186.08.00;0
1.0;9.0;4;Phone;3;Single;3;0;3.0;152.83;0
7.0;6.0;4;Mobile;4;Divorced;6;0;2.0;132.94;0
3.0;11.0;1;Grocery;4;Single;5;1;0.0;231.94;1
3.0;7.0;3;Phone;4;Married;2;0;7.0;137.48.00;0
14.0;9.0;4;Others;3;Married;2;0;10.0;319.36.00;0
22.0;14.0;4;Grocery;4;Divorced;7;0;3.0;231.02.00;0
8.0;14.0;3;Mobile;3;Single;2;0;0.0;11.903.999.999.999.900;1
8.0;6.0;4;Laptop & Accessory;2;Divorced;1;0;0.0;153.63;0
8.0;11.0;4;Grocery;1;Married;4;0;0.0;241.18.00;0
3.0;14.0;1;Fashion;5;Divorced;1;1;3.0;21.416.000.000.000.000;0
8.0;8.0;5;Laptop & Accessory;4;Married;6;0;2.0;154.82;0
8.0;12.0;3;Mobile;3;Married;1;1;2.0;135.06.00;0
8.0;9.0;4;Mobile;2;Divorced;4;0;0.0;12.177.000.000.000.000;0
13.0;8.0;3;Laptop & Accessory;4;Divorced;6;0;0.0;143.27.00;0
14.0;8.0;4;Laptop & Accessory;3;Single;3;1;7.0;168.11.00;0
19.0;13.0;5;Fashion;2;Single;8;0;3.0;213.65;0
4.0;9.0;5;Laptop & Accessory;2;Single;7;1;1.0;193.77;0
10.0;19.0;5;Fashion;2;Single;2;0;3.0;213.58.00;0
1.0;7.0;4;Fashion;5;Married;3;0;8.0;199.12.00;0
9.0;23.0;4;Fashion;4;Divorced;2;0;10.0;205.02.00;0
20.0;9.0;6;Grocery;4;Married;5;1;8.0;293.72;0
1.0;23.0;4;Fashion;5;Single;4;1;3.0;210.64;1
1.0;15.0;4;Laptop & Accessory;1;Married;2;0;2.0;168.42.00;0
8.0;12.0;3;Others;3;Single;8;0;15.0;295.37.00;0
20.0;17.0;5;Fashion;2;Divorced;4;1;3.0;215.71;0
2.0;11.0;5;Laptop & Accessory;5;Divorced;3;0;5.0;172.24.00;0
8.0;12.0;1;Phone;5;Divorced;2;1;0.0;11.600.999.999.999.900;1
12.0;14.0;2;Phone;3;Married;3;0;4.0;151.01.00;0
0.0;6.0;4;Laptop & Accessory;1;Married;7;0;2.0;147.75;0
6.0;11.0;5;Laptop & Accessory;3;Divorced;3;0;9.0;186.62;0
1.0;7.0;4;Laptop & Accessory;3;Married;3;0;8.0;177.96;0
6.0;8.0;3;Phone;3;Divorced;2;0;4.0;136.00.00;0
19.0;6.0;4;Fashion;5;Married;3;1;5.0;20.673.000.000.000.000;0
5.0;19.0;3;Laptop & Accessory;2;Married;3;0;3.0;144.03.00;0
5.0;15.0;3;Laptop & Accessory;2;Divorced;2;1;5.0;163.22.00;0
1.0;11.0;6;Phone;1;Single;3;1;1.0;136.18.00;1
0.0;21.0;4;Phone;5;Married;1;0;3.0;147.74;0
20.0;9.0;4;Laptop & Accessory;1;Married;4;0;5.0;198.79;0
11.0;6.0;2;Laptop & Accessory;2;Single;1;0;8.0;176.25.00;0
18.0;12.0;4;Fashion;2;Single;7;0;8.0;188.65;0
1.0;10.0;4;Phone;5;Single;3;1;8.0;158.48.00;1
0.0;11.0;1;Mobile;1;Single;2;0;2.0;126.78;0
8.0;11.0;3;Laptop & Accessory;5;Married;3;0;0.0;142.86;1
8.0;6.0;3;Mobile;4;Single;2;1;2.0;12.302.000.000.000.000;1
11.0;17.0;4;Phone;5;Married;8;0;4.0;159.52.00;0
18.0;10.0;4;Others;2;Divorced;6;1;2.0;320.13.00;0
