user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date,cluster,pca1,pca2,risk_score,risk_category,Alert_Timestamp,Alert_Priority
U30418,59,Female,Bachelor,Self-employed,Doctor,4924.45,3642.97,291847.22,Yes,Business,97772.7,24,4628.11,12.56,0.94,743,4.94,Europe,2022-11-09,0,0.0023515430443601,0.7037365762687027,66.76,Low Risk,2026-01-08 17:56:47,CRITICAL
U30419,60,Female,Master,Unemployed,Doctor,5400.75,2070.76,494509.37,Yes,Home,355696.87,36,14601.67,27.42,2.7,651,7.63,North America,2024-03-11,1,1.0301536864254437,0.926349275264408,9.64,High Risk,2026-01-08 17:56:47,CRITICAL
U30421,65,Male,Master,Unemployed,Driver,5899.52,3588.23,584590.92,No,,0.0,0,0.0,0.0,0.0,387,8.26,Europe,2024-10-01,1,-0.9229928514563362,-0.0497147994418947,78.21,Low Risk,2026-01-08 17:56:47,CRITICAL
U30423,63,Male,High School,Employed,Driver,4740.51,3618.48,252157.88,No,,0.0,0,0.0,0.0,0.0,337,4.43,Other,2023-07-12,2,-0.6185693961249723,-1.2102698980162767,75.86,Low Risk,2026-01-08 17:56:47,CRITICAL
U30424,35,Female,Bachelor,Student,Student,1468.53,801.56,165166.94,No,,0.0,0,0.0,0.0,0.0,493,9.37,North America,2023-08-22,1,-0.0064057071448773,0.7454618277444528,83.2,Low Risk,2026-01-08 17:56:47,CRITICAL
U30429,37,Female,Master,Employed,Unemployed,912.75,763.05,33326.08,Yes,Business,341239.78,360,6262.29,21.99,6.86,434,3.04,Asia,2024-12-28,2,1.9984606936774096,-1.1137459690936744,-125.38,,2026-01-08 17:56:47,CRITICAL
U30430,65,Male,PhD,Employed,Unemployed,6149.89,4449.21,621999.73,Yes,Car,444322.55,60,12789.99,24.03,2.08,400,8.43,Asia,2023-01-29,1,0.7539749809844862,0.0007757187445757,16.42,High Risk,2026-01-08 17:56:47,CRITICAL
U30433,48,Female,Bachelor,Unemployed,Driver,3909.01,3333.28,403897.89,Yes,Home,163858.35,12,14512.66,11.4,3.71,326,8.61,Europe,2022-08-18,1,1.7041880617371237,-0.2689270517613055,-35.96,,2026-01-08 17:56:47,CRITICAL
U30434,22,Male,Bachelor,Self-employed,Manager,5159.9,2596.27,503651.58,No,,0.0,0,0.0,0.0,0.0,302,8.13,Asia,2023-05-07,1,-0.8315318042683644,-0.450209097910045,74.21,Low Risk,2026-01-08 17:56:47,CRITICAL
U30435,44,Male,High School,Employed,Doctor,1707.02,1111.46,157822.22,Yes,Education,104932.69,12,9813.54,21.85,5.75,790,7.7,North America,2023-05-31,1,2.0091395856905336,1.606849206348131,-75.32,,2026-01-08 17:56:47,CRITICAL
U30436,35,Male,High School,Self-employed,Student,1774.25,1569.3,161800.76,Yes,Business,445588.26,300,5842.39,15.39,3.29,682,7.6,Other,2023-09-07,1,1.1839537318908089,1.1173253850894929,-6.61,,2026-01-08 17:56:47,CRITICAL
U30437,54,Female,High School,Self-employed,Accountant,1554.94,1151.0,143423.98,Yes,Car,65273.2,36,2419.8,19.82,1.56,565,7.69,North America,2022-08-27,1,0.5347477083728289,0.6368822141042076,39.79,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30439,18,Male,Bachelor,Employed,Student,1972.7,679.38,199734.09,Yes,Home,394318.21,180,9285.51,27.8,4.71,527,8.44,Other,2022-08-26,1,1.6322522242935984,0.6230848107115502,-56.5,,2026-01-08 17:56:47,CRITICAL
U30440,42,Female,High School,Employed,Teacher,2965.41,1221.38,44013.05,No,,0.0,0,0.0,0.0,0.0,484,1.24,Other,2024-05-20,2,-0.3749965925315663,-1.322877077587724,82.78,Low Risk,2026-01-08 17:56:47,CRITICAL
U30442,18,Other,Bachelor,Employed,Teacher,5189.25,2268.3,401383.93,Yes,Business,397358.87,60,7780.37,6.53,1.5,774,6.45,Other,2025-06-18,0,0.2153017082082771,1.2064389516943914,51.42,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30444,42,Male,Bachelor,Student,Unemployed,4165.38,2762.56,413976.25,Yes,Car,218127.63,360,5228.83,28.76,1.26,304,8.28,North America,2024-04-09,1,0.2030969186524292,-0.4147527236707219,36.51,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30448,25,Other,Master,Employed,Accountant,7182.09,2443.99,432925.93,No,,0.0,0,0.0,0.0,0.0,371,5.02,Europe,2025-05-28,2,-1.3855257613242322,-0.931308053193557,77.46,Low Risk,2026-01-08 17:56:47,CRITICAL
U30450,29,Male,Master,Self-employed,Driver,500.0,218.13,10878.71,Yes,Home,472366.75,24,21159.79,7.05,42.32,380,1.81,Europe,2022-10-08,3,9.979738082190654,-1.7753975292208768,-1191.72,,2026-01-08 17:56:47,CRITICAL
U30451,27,Female,Bachelor,Student,Engineer,2828.24,2204.92,28821.41,Yes,Home,79916.26,12,6864.52,5.63,2.43,821,0.85,Other,2022-11-29,0,0.9152081363498552,0.0510375918521624,25.74,High Risk,2026-01-08 17:56:47,CRITICAL
U30454,64,Female,Master,Employed,Manager,781.01,407.46,52908.11,Yes,Business,114766.9,24,6253.86,27.22,8.01,508,5.65,Other,2023-10-28,3,2.2153780036324924,-0.1383199205181068,-156.39,,2026-01-08 17:56:47,CRITICAL
U30455,36,Female,Master,Employed,Salesperson,3550.02,1194.23,146295.64,Yes,Car,435882.67,300,3014.32,6.76,0.85,542,3.43,Asia,2024-05-03,2,-0.0709440728976343,-0.5389641821369955,60.01,Low Risk,2026-01-08 17:56:47,CRITICAL
U30457,38,Female,Bachelor,Employed,Driver,3655.76,1677.44,204833.28,Yes,Home,302044.14,240,2036.99,5.26,0.56,320,4.67,Africa,2021-08-12,2,-0.2182408332122981,-1.218139620803857,58.26,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30460,48,Female,Master,Employed,Salesperson,6692.92,4067.79,139675.72,Yes,Home,339246.04,36,11693.73,14.6,1.75,395,1.74,North America,2024-05-11,2,0.3928528804042653,-1.677876682499731,26.09,High Risk,2026-01-08 17:56:47,CRITICAL
U30462,68,Male,Bachelor,Self-employed,Teacher,5309.16,3071.21,248023.75,Yes,Car,456589.49,36,14553.45,9.16,2.74,605,3.89,North America,2023-08-26,0,1.1489612173186143,-0.2067442942837143,6.27,High Risk,2026-01-08 17:56:47,CRITICAL
U30463,34,Male,PhD,Employed,Engineer,3882.96,2077.21,428404.97,No,,0.0,0,0.0,0.0,0.0,487,9.19,Other,2023-04-25,1,-0.5253468540324001,0.6483769754229197,82.92,Low Risk,2026-01-08 17:56:47,CRITICAL
U30464,54,Male,Bachelor,Employed,Doctor,5527.24,1777.78,367294.91,No,,0.0,0,0.0,0.0,0.0,452,5.54,Asia,2024-05-18,2,-1.0022111399456433,-0.4251846705963463,81.27,Low Risk,2026-01-08 17:56:47,CRITICAL
U30466,57,Male,Master,Employed,Unemployed,6252.46,3768.66,229013.72,Yes,Education,387928.43,360,9247.55,28.6,1.48,803,3.05,Africa,2023-09-29,0,0.2224318498524835,0.4745381035368092,53.39,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30467,47,Other,Bachelor,Unemployed,Accountant,7248.97,4328.99,185416.72,Yes,Car,283739.36,12,27350.63,27.77,3.77,394,2.13,Africa,2022-08-28,3,2.2029227592867286,-1.6449077828532843,-34.56,,2026-01-08 17:56:47,CRITICAL
U30468,66,Male,Master,Student,Unemployed,3198.66,2619.3,192901.27,No,,0.0,0,0.0,0.0,0.0,405,5.03,North America,2024-07-18,2,-0.2997506821965834,-0.7421383074528298,79.06,Low Risk,2026-01-08 17:56:47,CRITICAL
U30470,24,Male,Master,Employed,Student,3475.5,3069.0,122139.61,No,,0.0,0,0.0,0.0,0.0,398,2.93,North America,2022-01-24,2,-0.3318575674942521,-1.2972675917467822,78.73,Low Risk,2026-01-08 17:56:47,CRITICAL
U30471,47,Male,Bachelor,Self-employed,Unemployed,1565.08,658.77,123045.91,Yes,Education,453375.82,240,6290.62,15.95,4.02,789,6.55,Africa,2021-10-04,0,1.3339290461292226,1.3350135076230252,-23.47,,2026-01-08 17:56:47,CRITICAL
U30473,25,Male,Bachelor,Student,Teacher,500.0,254.02,15191.18,Yes,Business,345115.38,24,16353.97,12.67,32.71,737,2.53,Africa,2025-04-24,3,7.78743432056113,0.0263230764025146,-886.62,,2026-01-08 17:56:47,CRITICAL
U30477,30,Male,Master,Employed,Accountant,2752.68,2466.92,315616.2,Yes,Education,117380.73,360,2081.4,21.24,0.76,329,9.55,Europe,2023-05-16,1,0.1494256975226306,0.0355911549439459,52.68,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30478,44,Male,Bachelor,Student,Engineer,2933.66,1469.13,71116.7,Yes,Car,294865.27,120,6306.95,23.05,2.15,647,2.02,Africa,2024-03-24,0,0.6937985200460253,-0.4294806808369121,25.95,High Risk,2026-01-08 17:56:47,CRITICAL
U30480,64,Female,Bachelor,Employed,Teacher,500.0,175.41,38420.04,No,,0.0,0,0.0,0.0,0.0,407,6.4,Other,2023-09-26,2,0.1794667152594009,-0.3619060489443599,79.15,Low Risk,2026-01-08 17:56:47,CRITICAL
U30481,34,Male,Bachelor,Self-employed,Student,1479.01,1130.24,145306.78,No,,0.0,0,0.0,0.0,0.0,469,8.19,Other,2023-10-13,1,0.020292936416148,0.345346663099307,82.07,Low Risk,2026-01-08 17:56:47,CRITICAL
U30482,63,Female,Bachelor,Unemployed,Doctor,5127.87,3245.25,360609.31,Yes,Car,113417.17,120,2860.03,28.44,0.56,469,5.86,Other,2023-04-22,2,-0.35922804867896,-0.2814488196181762,65.27,Low Risk,2026-01-08 17:56:47,CRITICAL
U30484,62,Male,Bachelor,Self-employed,Unemployed,6005.91,3080.45,719304.54,Yes,Education,417207.13,360,6793.29,19.48,1.13,829,9.98,Other,2023-12-10,1,-0.0791716343268681,2.319273756140594,65.11,Low Risk,2026-01-08 17:56:47,CRITICAL
U30485,55,Female,Master,Unemployed,Student,4380.35,3627.59,63121.18,Yes,Home,425303.97,36,14680.9,14.7,3.35,669,1.2,Europe,2024-06-17,0,1.5787351609332545,-0.5833120148268046,-9.02,,2026-01-08 17:56:47,CRITICAL
U30486,32,Male,Master,Self-employed,Student,6038.58,3277.01,340876.16,Yes,Business,486961.72,300,11874.3,29.24,1.97,735,4.7,Other,2023-01-07,0,0.5784071930724553,0.5749061476440777,35.49,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30487,38,Female,Bachelor,Employed,Accountant,2804.92,2332.45,11680.41,Yes,Business,348519.5,180,4432.57,13.1,1.58,358,0.35,Africa,2024-02-19,2,0.4977372860440071,-2.123030108095519,20.45,High Risk,2026-01-08 17:56:47,CRITICAL
U30488,36,Male,High School,Employed,Unemployed,3669.34,1156.2,169869.28,Yes,Home,266138.27,36,9123.14,14.21,2.49,814,3.86,Africa,2023-06-11,0,0.8250300329328045,0.7538334941946048,23.61,High Risk,2026-01-08 17:56:47,CRITICAL
U30490,45,Female,High School,Unemployed,Student,3979.19,2297.77,60814.88,No,,0.0,0,0.0,0.0,0.0,423,1.27,North America,2021-12-31,2,-0.543544281960551,-1.5993157061467422,79.91,Low Risk,2026-01-08 17:56:47,CRITICAL
U30492,57,Female,Other,Student,Engineer,2314.54,877.1,12928.31,Yes,Education,237616.19,24,12057.71,19.69,5.21,568,0.47,Africa,2025-03-03,0,1.922703028193792,-1.181832785437413,-71.37,,2026-01-08 17:56:47,CRITICAL
U30493,52,Male,Bachelor,Employed,Unemployed,500.0,162.22,4382.22,Yes,Business,495514.6,120,9807.19,20.7,19.61,305,0.73,Europe,2021-10-16,3,4.706063045295718,-2.2923231502455867,-513.95,,2026-01-08 17:56:47,CRITICAL
U30497,52,Female,PhD,Employed,Accountant,6007.0,4660.02,558682.98,No,,0.0,0,0.0,0.0,0.0,358,7.75,North America,2023-03-13,1,-0.8475779584236128,-0.3093427867688559,76.85,Low Risk,2026-01-08 17:56:47,CRITICAL
U30498,50,Male,Bachelor,Employed,Salesperson,6432.6,3103.5,133246.21,No,,0.0,0,0.0,0.0,0.0,435,1.73,Europe,2024-01-15,2,-1.1176584912553882,-1.456714397223959,80.47,Low Risk,2026-01-08 17:56:47,CRITICAL
U30500,20,Male,Master,Student,Unemployed,7246.76,2654.93,708113.02,Yes,Business,325160.5,12,29734.94,17.51,4.1,682,8.14,North America,2021-10-27,3,2.3653004889223075,1.1216674657709818,-30.91,,2026-01-08 17:56:47,CRITICAL
U30501,47,Male,Master,Employed,Student,5089.39,4293.74,236772.1,No,,0.0,0,0.0,0.0,0.0,452,3.88,North America,2025-01-05,2,-0.6354928764358173,-0.8402163715745536,81.27,Low Risk,2026-01-08 17:56:47,CRITICAL
U30503,56,Female,High School,Employed,Student,6333.67,3029.94,209989.06,No,,0.0,0,0.0,0.0,0.0,460,2.76,Africa,2021-12-20,2,-1.0952853489093315,-1.0892990639687747,81.65,Low Risk,2026-01-08 17:56:47,CRITICAL
U30505,47,Other,Bachelor,Employed,Unemployed,1953.03,1035.35,187276.01,No,,0.0,0,0.0,0.0,0.0,409,7.99,Europe,2023-05-23,1,-0.1211755864149412,0.0249405956522316,79.25,Low Risk,2026-01-08 17:56:47,CRITICAL
U30506,63,Female,Bachelor,Unemployed,Unemployed,3572.38,1361.89,215336.29,Yes,Car,250473.18,180,3510.74,15.03,0.98,588,5.02,Europe,2024-02-09,0,0.0187421136548687,0.056867189158016,58.27,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30507,51,Other,High School,Employed,Accountant,1756.84,1373.51,171386.46,Yes,Business,223414.52,180,1924.14,6.32,1.1,431,8.13,Asia,2022-04-04,1,0.359293351090928,0.1498158406507602,47.28,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30508,22,Female,Master,Employed,Driver,2315.34,994.28,93806.84,Yes,Business,496711.45,360,7206.61,17.31,3.11,669,3.38,Other,2025-02-22,0,1.0794495579603876,0.0074044849411508,-1.82,,2026-01-08 17:56:47,CRITICAL
U30509,23,Female,High School,Employed,Unemployed,2387.98,1932.27,183950.98,No,,0.0,0,0.0,0.0,0.0,341,6.42,North America,2022-09-10,2,-0.1552910781828724,-0.6730940695468715,76.05,Low Risk,2026-01-08 17:56:47,CRITICAL
U30513,66,Female,Master,Employed,Salesperson,5756.22,1904.95,194540.78,No,,0.0,0,0.0,0.0,0.0,370,2.82,Africa,2023-09-16,2,-1.0606917195244097,-1.4660282425944835,77.41,Low Risk,2026-01-08 17:56:47,CRITICAL
U30514,21,Female,Master,Self-employed,Doctor,4365.97,3658.56,523819.84,No,,0.0,0,0.0,0.0,0.0,447,10.0,Asia,2024-02-28,1,-0.4988026005756315,0.6617388744970523,81.04,Low Risk,2026-01-08 17:56:47,CRITICAL
U30517,53,Male,High School,Employed,Doctor,7743.97,4037.97,805888.53,Yes,Car,118178.64,36,3651.72,7.05,0.47,402,8.67,Asia,2024-12-04,1,-0.9191595065585266,0.0880318499479577,64.82,Low Risk,2026-01-08 17:56:47,CRITICAL
U30518,58,Male,High School,Employed,Teacher,4252.3,2072.37,261188.09,Yes,Car,371633.01,12,33106.13,12.5,7.79,709,5.12,Europe,2022-10-31,3,4.114076054289114,0.5043049665321767,-140.34,,2026-01-08 17:56:47,CRITICAL
U30519,66,Female,Bachelor,Employed,Doctor,500.0,427.03,56025.91,Yes,Car,424762.24,300,8367.49,23.57,16.73,661,9.34,Europe,2022-02-08,3,4.1048853105401495,1.4333635182002242,-410.79,,2026-01-08 17:56:47,CRITICAL
U30520,38,Female,Bachelor,Employed,Driver,6470.63,5265.51,393119.59,Yes,Business,204612.29,360,911.96,3.44,0.14,414,5.06,North America,2023-07-04,2,-0.7929320145335201,-0.7356890533674317,75.28,Low Risk,2026-01-08 17:56:47,CRITICAL
U30521,33,Male,Master,Employed,Accountant,6663.23,2461.3,785105.61,Yes,Car,459516.07,12,43001.49,21.97,6.45,355,9.82,Africa,2022-09-24,3,4.2301801275266,0.0425345582030303,-116.79,,2026-01-08 17:56:47,CRITICAL
U30524,33,Female,Bachelor,Unemployed,Manager,2037.51,643.69,169516.09,Yes,Education,164091.76,24,7536.46,9.53,3.7,507,6.93,North America,2022-09-08,1,1.2495897210611748,0.1673145168761466,-27.14,,2026-01-08 17:56:47,CRITICAL
U30525,55,Male,Master,Employed,Doctor,6032.21,3879.97,468044.75,No,,0.0,0,0.0,0.0,0.0,434,6.47,Asia,2023-10-04,1,-0.927507456005742,-0.2860743803632626,80.42,Low Risk,2026-01-08 17:56:47,CRITICAL
U30526,23,Male,Bachelor,Employed,Driver,3091.2,2193.47,244601.25,Yes,Business,151614.8,120,2940.1,20.1,0.95,690,6.59,Europe,2024-09-19,1,0.1783469449776101,0.9029946462153376,63.97,Low Risk,2026-01-08 17:56:47,CRITICAL
U30527,24,Female,High School,Self-employed,Manager,5462.32,1644.44,532301.15,Yes,Business,182620.13,300,2061.03,13.01,0.38,470,8.12,Asia,2024-09-08,1,-0.7185970782261879,0.2875808314578911,70.72,Low Risk,2026-01-08 17:56:47,CRITICAL
U30528,39,Female,Master,Employed,Accountant,5021.95,4062.61,152382.54,No,,0.0,0,0.0,0.0,0.0,323,2.53,Africa,2022-12-29,2,-0.65281017661088,-1.7470284792360151,75.2,Low Risk,2026-01-08 17:56:47,CRITICAL
U30531,51,Male,Bachelor,Employed,Student,5562.99,2600.7,375140.57,No,,0.0,0,0.0,0.0,0.0,489,5.62,Africa,2025-06-26,2,-0.926343760816578,-0.2436912745444582,83.01,Low Risk,2026-01-08 17:56:47,CRITICAL
U30532,19,Male,Other,Self-employed,Teacher,4726.67,2067.1,193989.76,No,,0.0,0,0.0,0.0,0.0,494,3.42,Africa,2022-09-05,2,-0.7581523850575164,-0.7570687398219599,83.25,Low Risk,2026-01-08 17:56:47,CRITICAL
U30535,61,Male,Master,Self-employed,Engineer,1873.02,1262.98,132827.52,Yes,Business,298386.13,300,3642.17,14.22,1.94,439,5.91,Africa,2025-03-13,2,0.639612076798618,-0.3722748602717123,22.46,High Risk,2026-01-08 17:56:47,CRITICAL
U30536,34,Female,Bachelor,Employed,Doctor,6220.78,3146.32,530955.05,No,,0.0,0,0.0,0.0,0.0,469,7.11,Other,2022-07-23,1,-1.047650571873303,0.0287032458267002,82.07,Low Risk,2026-01-08 17:56:47,CRITICAL
U30537,38,Male,Bachelor,Employed,Teacher,5925.67,4231.88,459285.26,Yes,Education,329795.87,12,28507.28,6.81,4.81,747,6.46,North America,2023-08-04,3,2.8859726459311363,1.004062533557815,-49.15,,2026-01-08 17:56:47,CRITICAL
U30539,18,Female,Master,Employed,Unemployed,1266.48,568.28,28980.06,Yes,Education,350976.86,36,11297.04,9.83,8.92,844,1.91,Europe,2024-10-23,3,2.794590846967782,0.4073833436453681,-167.88,,2026-01-08 17:56:47,CRITICAL
U30540,21,Female,Master,Employed,Student,2558.52,2182.07,42420.61,Yes,Car,290290.48,300,2090.76,7.21,0.82,342,1.38,Asia,2025-03-17,2,0.1762848991895188,-1.9274614424218648,51.49,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30541,66,Male,Master,Employed,Manager,3133.43,1579.27,44370.45,Yes,Home,123866.8,36,4972.87,25.73,1.59,827,1.18,Other,2023-01-01,0,0.4301883748823105,0.1663674481436574,51.22,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30542,35,Male,Bachelor,Self-employed,Engineer,2446.43,1835.84,260915.22,Yes,Home,267601.98,120,6575.17,27.55,2.69,812,8.89,Europe,2022-12-10,1,1.0073411444087486,2.007134595956844,17.51,High Risk,2026-01-08 17:56:47,CRITICAL
U30543,25,Female,High School,Self-employed,Salesperson,2781.51,1421.95,180529.17,Yes,Car,228432.74,240,4540.35,23.63,1.63,390,5.41,Other,2024-01-21,2,0.4413625093129177,-0.7249218425125135,29.45,High Risk,2026-01-08 17:56:47,CRITICAL
U30545,48,Female,High School,Student,Accountant,1004.11,402.52,6811.21,Yes,Car,200764.16,36,6036.93,5.22,6.01,463,0.57,Africa,2025-02-13,2,1.7605606466474726,-1.593645070330015,-98.51,,2026-01-08 17:56:47,CRITICAL
U30547,47,Female,Bachelor,Employed,Doctor,1755.6,835.55,149020.42,Yes,Home,243220.95,300,3445.02,16.73,1.96,810,7.07,Other,2022-03-22,0,0.6442618831884026,1.568233071576701,39.32,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30548,19,Female,Bachelor,Unemployed,Doctor,6017.4,4087.2,103175.27,Yes,Car,489132.24,36,14243.97,3.09,2.37,499,1.43,North America,2022-06-22,2,0.951317342164611,-1.295308091691735,12.38,High Risk,2026-01-08 17:56:47,CRITICAL
U30550,56,Female,High School,Employed,Doctor,2397.66,2090.95,138563.63,Yes,Car,260981.78,180,4510.52,19.62,1.88,780,4.82,Europe,2021-12-26,0,0.6849393857263693,0.8646596281873465,40.31,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30551,46,Male,Master,Employed,Doctor,5266.87,2459.55,58514.07,Yes,Car,468555.95,60,13533.85,24.2,2.57,545,0.93,North America,2024-01-11,2,0.9578898478403062,-1.2008475774726386,8.55,High Risk,2026-01-08 17:56:47,CRITICAL
U30552,64,Female,Bachelor,Employed,Teacher,3228.94,1427.14,308943.48,No,,0.0,0,0.0,0.0,0.0,409,7.97,Europe,2022-10-23,1,-0.4232879119664325,0.0072279224057915,79.25,Low Risk,2026-01-08 17:56:47,CRITICAL
U30556,46,Female,Bachelor,Employed,Accountant,3940.34,3316.75,421705.67,Yes,Education,213562.92,120,3122.31,12.47,0.79,487,8.92,North America,2021-11-14,1,0.0385960867494593,0.5656498943227899,59.22,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30557,27,Male,Master,Employed,Salesperson,2272.1,844.87,132318.53,No,,0.0,0,0.0,0.0,0.0,366,4.85,Other,2023-03-12,2,-0.2327707265287379,-0.9462628237053052,77.22,Low Risk,2026-01-08 17:56:47,CRITICAL
U30559,19,Female,Master,Employed,Accountant,4923.26,4303.5,455713.64,Yes,Car,307984.8,120,5958.11,20.03,1.21,685,7.71,Asia,2023-09-10,1,0.2491505365309156,1.1249622943152493,55.94,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30560,60,Female,Master,Employed,Doctor,6152.25,2125.85,248142.39,Yes,Education,477945.91,120,10088.09,22.64,1.64,748,3.36,Africa,2022-05-05,0,0.1939000508562043,0.30974210557699,46.0,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30561,49,Male,Master,Employed,Teacher,4030.13,2913.05,166950.5,No,,0.0,0,0.0,0.0,0.0,499,3.45,Asia,2025-04-02,2,-0.4868282692187025,-0.7237508522233762,83.48,Low Risk,2026-01-08 17:56:47,CRITICAL
U30562,29,Female,Bachelor,Employed,Engineer,7035.33,4611.58,716280.02,No,,0.0,0,0.0,0.0,0.0,342,8.48,Other,2022-08-29,1,-1.1279366791484635,-0.2088655152331366,76.09,Low Risk,2026-01-08 17:56:47,CRITICAL
U30565,57,Male,Bachelor,Employed,Manager,2328.92,1540.56,178827.16,Yes,Business,121473.39,360,2284.49,22.54,0.98,360,6.4,Other,2023-06-17,2,0.2293225100511135,-0.6010151883954312,47.54,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30569,57,Male,High School,Employed,Manager,2504.11,2124.03,74086.49,No,,0.0,0,0.0,0.0,0.0,389,2.47,Africa,2025-05-25,2,-0.1678023172858811,-1.4394845812403922,78.31,Low Risk,2026-01-08 17:56:47,CRITICAL
U30572,30,Other,PhD,Self-employed,Driver,4188.17,2636.55,191254.86,Yes,Car,379311.78,240,3577.9,9.67,0.85,321,3.81,Asia,2023-10-08,2,-0.0589291184972495,-1.4399354161643616,49.61,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30573,51,Female,Master,Employed,Teacher,4649.63,2007.39,176226.86,No,,0.0,0,0.0,0.0,0.0,423,3.16,North America,2021-08-04,2,-0.7496954333879551,-1.1363926748279956,79.91,Low Risk,2026-01-08 17:56:47,CRITICAL
U30574,49,Other,Bachelor,Self-employed,Student,1504.63,1333.69,82639.74,No,,0.0,0,0.0,0.0,0.0,411,4.58,Asia,2025-03-13,2,0.0247810449539713,-0.8075586266134044,79.34,Low Risk,2026-01-08 17:56:47,CRITICAL
U30576,39,Male,Bachelor,Employed,Teacher,8468.58,3350.34,535734.8,Yes,Home,423301.28,120,8046.28,19.52,0.95,386,5.27,Africa,2022-09-29,2,-0.6604354353849599,-0.8443547829228859,49.66,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30579,42,Female,Bachelor,Employed,Doctor,5275.11,3550.89,467086.24,No,,0.0,0,0.0,0.0,0.0,411,7.38,Europe,2022-05-17,1,-0.7587564965920315,-0.1551383604526384,79.34,Low Risk,2026-01-08 17:56:47,CRITICAL
U30583,33,Female,Bachelor,Employed,Manager,1434.28,815.65,137028.71,Yes,Home,248755.37,24,13434.23,26.26,9.37,752,7.96,Asia,2022-10-10,3,3.0692869177306075,1.486547113910394,-185.71,,2026-01-08 17:56:47,CRITICAL
U30584,26,Female,Master,Unemployed,Engineer,1544.6,523.01,72737.6,Yes,Education,307258.78,24,16006.86,22.44,10.36,626,3.92,Africa,2024-03-17,3,3.432449158108965,-0.0847011592275841,-221.34,,2026-01-08 17:56:47,CRITICAL
U30586,24,Female,Other,Self-employed,Doctor,5510.07,3788.5,229941.58,Yes,Education,429748.12,120,6447.05,13.12,1.17,825,3.48,North America,2022-02-04,0,0.0889943766768278,0.6949667590727979,63.72,Low Risk,2026-01-08 17:56:47,CRITICAL
U30589,24,Female,Bachelor,Self-employed,Driver,2931.17,2160.39,106910.93,No,,0.0,0,0.0,0.0,0.0,454,3.04,Africa,2025-07-20,2,-0.2723472987067761,-1.013166004875899,81.36,Low Risk,2026-01-08 17:56:47,CRITICAL
U30590,50,Male,Bachelor,Employed,Salesperson,1124.57,415.13,133185.1,Yes,Education,334721.18,24,14903.01,6.45,13.25,634,9.87,Europe,2023-01-19,3,3.9562413976789954,1.4258764409085165,-307.66,,2026-01-08 17:56:47,CRITICAL
